Title,Price,Link
Nikon D810 36.3 MP Digital SLR Camera - Black (Body Only) Shutter Coun,$800,https://newyork.craigslist.org/brk/sys/d/brooklyn-nikon-mp-digital-slr-camera/7445522129.html
"Used HP Desktop computer COMPLETE w/monitor, 4 GB RAM, 1 TB drive",,https://newyork.craigslist.org/lgi/sys/d/malverne-used-hp-desktop-computer/7445521653.html
"Nikon D750 24.3MP Digital SLR Camera Body Only with 3.2"" LCD Screen -",$900,https://newyork.craigslist.org/brk/sys/d/brooklyn-nikon-mp-digital-slr-camera/7445520940.html
Apple iPad A1458 (4th Gen)  WiFi 16GB 100% Tested Working,$99,https://newyork.craigslist.org/que/sys/d/staten-island-apple-ipad-a1458-4th-gen/7445516836.html
Computer monitors,$20,https://newyork.craigslist.org/lgi/sys/d/brentwood-computer-monitors/7445520540.html
"✅ 5,1 Mac Pro 3.46Ghz Quad, 16GB, 1TB HD MacOS 10.13 Macpro Apple",$425,https://newyork.craigslist.org/mnh/sys/d/new-york-51-mac-pro-346ghz-quad-16gb/7440621153.html
"Nikon D750 24.3MP Digital SLR Camera Body Only with 3.2"" LCD Screen -","$1,000",https://newyork.craigslist.org/brk/sys/d/brooklyn-nikon-mp-digital-slr-camera/7445519905.html
Panasonic AG-HPX170 Camcorder High Definition HD Video Camera HPX170P,"$1,000",https://newyork.craigslist.org/brk/sys/d/brooklyn-panasonic-ag-hpx170-camcorder/7445518633.html
HP Probook 650 G2 Core i5 (6th gen)  8GB Ram 256GB SSD / WiFi Webcam HDMI / 14.1,$229,https://newyork.craigslist.org/que/sys/d/jamaica-hp-probook-650-g2-core-i5-6th/7445517109.html
Dell Latitude E6420 Corei5 Laptop Computer Windows 10 WiFi Webcam HDMI DVDRW 14.,$149,https://newyork.craigslist.org/que/sys/d/elmhurst-dell-latitude-e6420-corei5/7439440944.html
NEW DELL PRECISION MOBILE WORKSTATION 17”  7750 i7-10750H Backlit KB,"$1,599",https://newyork.craigslist.org/brx/sys/d/new-york-new-dell-precision-mobile/7435067820.html
Apple iMac A1311 Core i5 8Gb Ram 1TB HDD All in One Desktop Computer WiFi Webcam,$239,https://newyork.craigslist.org/que/sys/d/jamaica-apple-imac-a1311-core-i5-8gb/7439434977.html
Lenovo Thinkpad E531 Core i5 Laptop Computer Windows 10 Microsoft Office WiFi We,$139,https://newyork.craigslist.org/que/sys/d/jamaica-lenovo-thinkpad-e531-core-i5/7439419504.html
Samsung Chromebook Core 2 Duo Laptop Computer WiFi Webcam HDMI 12.1 inches Scree,$70,https://newyork.craigslist.org/que/sys/d/elmhurst-samsung-chromebook-core-duo/7439021556.html
Wholesale Lot of 20 pieces / Lenovo Chromebook Core 2 Duo Laptop Computer WiFi W,$999,https://newyork.craigslist.org/que/sys/d/jamaica-wholesale-lot-of-20-pieces/7439419635.html
Wholesale Lot of 3 pieces / Dell Latitude E6420 Core i5 Laptop Computer Windows,$399,https://newyork.craigslist.org/que/sys/d/elmhurst-wholesale-lot-of-pieces-dell/7439434951.html
DELL LATITUDE E7275 2 in 1. Dell's version of Microsoft Surface Pro 1.,$399,https://newyork.craigslist.org/mnh/sys/d/new-york-dell-latitude-in-dells-version/7442900551.html
Canon EOS 1DX Mark II Body Only,"$2,500",https://newyork.craigslist.org/brk/sys/d/brooklyn-canon-eos-1dx-mark-ii-body-only/7445516720.html
DELL ALIENWARE AURORA R4 - CORE i7-4820K 4.2GHZ! TACT-X KEYBOARD!,$699,https://newyork.craigslist.org/mnh/sys/d/dell-alienware-aurora-r4-core-i7-4820k/7443041122.html
HP ProBook 4520s/4720s Notebook PC,$50,https://newyork.craigslist.org/mnh/sys/d/new-york-hp-probook-4520s-4720s/7445516648.html
"ViewSonic 24” 1080p Frameless IPS Monitor with HDMI, DP and VGA",$150,https://newyork.craigslist.org/mnh/sys/d/new-york-viewsonic-frameless-ips/7445516018.html
macboook pro 2015,$5,https://newyork.craigslist.org/brk/sys/d/new-york-macboook-pro-2015/7443993537.html
"Dell 22"" Monitor",$60,https://newyork.craigslist.org/que/sys/d/forest-hills-dell-22-monitor/7439840450.html
iPad Bluetooth Keyboard Portfolio,$25,https://newyork.craigslist.org/que/sys/d/forest-hills-ipad-bluetooth-keyboard/7439840799.html
27-inch iMac Pro 3.2GHz 8-core Intel Xeon W Retina 5K display 64gb ram,"$2,300",https://newyork.craigslist.org/brk/sys/d/brooklyn-27-inch-imac-pro-32ghz-core/7445515377.html
Wanted Macbook Pro 2016-2020 cash in hands,,https://newyork.craigslist.org/brk/sys/d/brooklyn-wanted-macbook-pro-cash-in/7445515273.html
Microsoft Trackball Explorer,$100,https://newyork.craigslist.org/brk/sys/d/brooklyn-microsoft-trackball-explorer/7436310377.html
Macbook Air,$600,https://newyork.craigslist.org/que/sys/d/corona-macbook-air/7445512114.html
"MacBook Pro Retina, 15 inch, 2015 i7 16gb  ram 500gb DJ dream For SALE",$500,https://newyork.craigslist.org/brk/sys/d/brooklyn-macbook-pro-retina-15-inch/7445505883.html
Samsung S24E650PL 23.6” 16:9 IPS Monitor,$200,https://newyork.craigslist.org/mnh/sys/d/new-york-samsung-s24e650pl-ips-monitor/7445511350.html
Razer gaming desktop,"$1,500",https://newyork.craigslist.org/que/sys/d/astoria-razer-gaming-desktop/7445509166.html
"Apple MacBook Pro Touch Bar 13.3"" Core i5 2.3Ghz 16GB 512GB SSD","$1,000",https://newyork.craigslist.org/mnh/sys/d/new-york-apple-macbook-pro-touch-bar/7441728241.html
"MacBook Pro Retina, 15 inch, 2015 i7 16gb  ram 500gb DJ dream For SALE",$500,https://newyork.craigslist.org/brk/sys/d/brooklyn-macbook-pro-retina-15-inch/7445505987.html
Ergotech TV or monitor stand -- really nice,$15,https://newyork.craigslist.org/brk/sys/d/brooklyn-ergotech-tv-or-monitor-stand/7433844475.html
SOQOOL Ventilated Ergonomic Laptop Stand Riser - BRAND NEW,$39,https://newyork.craigslist.org/brk/sys/d/brooklyn-soqool-ventilated-ergonomic/7436357533.html
SOQOOL Computer Stand Riser for Desk Ventilated Ergonomic Aluminum NEW,$28,https://newyork.craigslist.org/brk/sys/d/brooklyn-soqool-computer-stand-riser/7436357776.html
Epson Stylus Photo 1280 Inkjet Color Photo Printer with Lots of Paper,$90,https://newyork.craigslist.org/brk/sys/d/brooklyn-epson-stylus-photo-1280-inkjet/7442484746.html
LORYERGO Adjustable Laptop Stand with 2 CPU Cooling Fans and Mouse Pad,$44,https://newyork.craigslist.org/brk/sys/d/brooklyn-loryergo-adjustable-laptop/7443531269.html
"✔ MacBook Pro Retina 15.4"" A1398 - Mid 2015",$650,https://newyork.craigslist.org/brk/sys/d/brooklyn-macbook-pro-retina-154-mid-2015/7445506599.html
"MacBook Pro 15"" Touch Bar 2.8 ghz i7 processor 500gb SSD 2 cycles",$800,https://newyork.craigslist.org/brk/sys/d/brooklyn-macbook-pro-15-touch-bar-28/7445506528.html
"MacBook Pro 15"" 2.6ghz i7 8gb 500 gb Retina screen",$300,https://newyork.craigslist.org/brk/sys/d/brooklyn-macbook-pro-15-26ghz-i7-8gb/7445505754.html
16-inch MacBook Pro - Space Gray 2.6 i7 16gb 500 SSD Warranty 2023,"$1,300",https://newyork.craigslist.org/brk/sys/d/brooklyn-16-inch-macbook-pro-space-gray/7445505660.html
