Title,Price,Link
2016 Ford Transit 350 XLT 3dr LWB Low Roof Passenger Van w/60/40 Side,$0,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-ford-transit-350-xlt-3dr/7445548679.html
2018 Ford Transit 350 XLT 3dr LWB Low Roof Passenger Van w/60/40 Side,$0,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-ford-transit-350-xlt-3dr/7445548613.html
2016 Ford Transit 350 XLT 3dr LWB Medium Roof Passenger Van w/Sliding,$0,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2016-ford-transit-350-xlt-3dr/7445548536.html
2021 Cadillac Escalade Sport - Call/Text 718-831-6477,"$121,995",https://newyork.craigslist.org/brk/ctd/d/bronx-2021-cadillac-escalade-sport-call/7445547956.html
AUDI A6,"$36,000",https://newyork.craigslist.org/stn/cto/d/staten-island-audi-a6/7445545516.html
2014 Bently Continental GT w-12 Speed Mulliner,"$80,000",https://newyork.craigslist.org/jsy/cto/d/bayonne-2014-bently-continental-gt-12/7445542565.html
2015 Mercedes-Benz S-Class 4dr Sdn S 550 4MATIC,"$45,995",https://newyork.craigslist.org/brk/ctd/d/huntington-station-2015-mercedes-benz/7445540648.html
2017 Chevy Chevrolet Impala LS Sedan 4D sedan Blue - FINANCE ONLINE,"$25,990",https://newyork.craigslist.org/stn/ctd/d/staten-island-2017-chevy-chevrolet/7445537007.html
2021 Toyota Sienna XLE Minivan 4D van White - FINANCE ONLINE,"$49,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2021-toyota-sienna-xle-minivan/7445536077.html
2012 Audi S5 Quattro Coupe 2D coupe Silver - FINANCE ONLINE,"$23,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2012-audi-s5-quattro-coupe-2d/7445536071.html
2016 Chevy Chevrolet Tahoe LS Sport Utility 4D suv Black - FINANCE,"$38,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2016-chevy-chevrolet-tahoe-ls/7445536070.html
2020 Jeep Compass Trailhawk,$278,https://newyork.craigslist.org/mnh/ctd/d/commack-2020-jeep-compass-trailhawk/7445535506.html
FORD ECONOLINE EXTENDED VAN,"$13,000",https://newyork.craigslist.org/que/cto/d/far-rockaway-ford-econoline-extended-van/7445534892.html
2015 FORD T350,"$21,000",https://newyork.craigslist.org/que/cto/d/far-rockaway-2015-ford-t350/7445534247.html
2017 Ford Transit Ambulette Wheelchair Van,"$43,000",https://newyork.craigslist.org/que/cto/d/far-rockaway-2017-ford-transit/7445533936.html
2014 ISUZU NPR HD Box Truck - 14 Foot,"$35,900",https://newyork.craigslist.org/lgi/ctd/d/copiague-2014-isuzu-npr-hd-box-truck-14/7445533482.html
2015 VW Volkswagen Golf SportWagen TDI S Wagon 4D wagon White -,"$20,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2015-vw-volkswagen-golf/7445532589.html
2019 Honda HRV Sport SUV 4D suv Silver - FINANCE ONLINE,"$25,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2019-honda-hrv-sport-suv-4d-suv/7445532502.html
2018 Mitsubishi Eclipse Cross - Call/Text 718-831-6477,$0,https://newyork.craigslist.org/fct/ctd/d/bronx-2018-mitsubishi-eclipse-cross/7445532004.html
2018 BMW M3 Base - Call/Text 718-831-6477,"$58,995",https://newyork.craigslist.org/brx/ctd/d/bronx-2018-bmw-m3-base-call-text/7445531923.html
2002 Ford  550 Flatbed 21ft tow truck 160kpXLT 5,,https://newyork.craigslist.org/wch/cto/d/yonkers-2002-ford-550-flatbed-21ft-tow/7445529155.html
2012 Audi A7 Premium Quattro Sedan 4D sedan Silver - FINANCE ONLINE,"$29,990",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-audi-a7-premium-quattro/7445527223.html
2012 Ford Fusion. 4 door.  240k  Transmission slippin,,https://newyork.craigslist.org/wch/cto/d/yonkers-2012-ford-fusion-door-240k/7445525917.html
2015 Chevrolet Suburban LT 1500 4x4 4dr SUV,"$28,500",https://newyork.craigslist.org/jsy/ctd/d/spotswood-2015-chevrolet-suburban-lt-x4/7445524103.html
2013 Ford F-150 SVT Raptor SuperCrew 4WD,"$45,000",https://newyork.craigslist.org/brk/cto/d/brooklyn-2013-ford-150-svt-raptor/7445523986.html
2002 Lexus ES 300 Base 4dr Sedan,"$3,600",https://newyork.craigslist.org/brx/ctd/d/trenton-2002-lexus-es-300-base-4dr-sedan/7445523905.html
2011 Nissan Rogue S AWD 4dr Crossover,"$5,900",https://newyork.craigslist.org/jsy/ctd/d/spotswood-2011-nissan-rogue-awd-4dr/7445523783.html
2006 Chrysler PT Cruiser Limited 4dr Wagon,"$3,400",https://newyork.craigslist.org/brk/ctd/d/trenton-2006-chrysler-pt-cruiser/7445523449.html
2015 GMC Terrain SLT 1 AWD 4dr SUV,"$15,000",https://newyork.craigslist.org/jsy/ctd/d/spotswood-2015-gmc-terrain-slt-awd-4dr/7445523317.html
2019 BMW 5 Series 530i 530 i 530-i xDrive,$438,https://newyork.craigslist.org/lgi/ctd/d/commack-2019-bmw-series-530i-530-530/7445522934.html
2019 Nissan Murano Platinum AWD  GUARANTEE APPROVAL!!,"$29,999",https://newyork.craigslist.org/brk/ctd/d/staten-island-2019-nissan-murano/7445522701.html
2007 Acura TL,"$4,000",https://newyork.craigslist.org/brx/cto/d/bronx-2007-acura-tl/7445522448.html
2007 Pontiac Solstice GXP Turbo Auto Conv,"$17,500",https://newyork.craigslist.org/wch/cto/d/yorktown-heights-2007-pontiac-solstice/7445522121.html
2014 INFINITI QX70 3.7 Sport Utility 4D suv Black - FINANCE ONLINE,"$27,590",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-infiniti-qx70-37-sport/7445521717.html
2004 Ford F-150 pickup truck 103k f150,"$5,500",https://newyork.craigslist.org/brk/cto/d/brooklyn-2004-ford-150-pickup-truck/7445521331.html
2014 Honda Accord lx very low mile backup camera  sedan,"$13,200",https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-honda-accord-lx-very-low/7445519943.html
2018 Lexus GS GS 350 F SPORT Sedan 4D sedan White - FINANCE ONLINE,"$42,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2018-lexus-gs-gs-350-sport-sedan/7445519187.html
2012 BMW 1 Series 135i Convertible 2D Convertible Red - FINANCE ONLINE,"$23,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2012-bmw-series-135i-convertible/7445519159.html
2012 BMW 6 Series 650i Convertible 2D Convertible Silver - FINANCE,"$35,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2012-bmw-series-650i-convertible/7445519135.html
2018 Lexus NX 300h Sport Utility 4D suv White - FINANCE ONLINE,"$37,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2018-lexus-nx-300h-sport-utility/7445519068.html
2010 Toyota Camry le,"$4,650",https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-toyota-camry-le/7445518026.html
BMW 2002 M3 Convertible,"$26,000",https://newyork.craigslist.org/brk/cto/d/forest-hills-bmw-2002-m3-convertible/7445517342.html
Range Rover Evoque,"$22,300",https://newyork.craigslist.org/que/cto/d/floral-park-range-rover-evoque/7445516713.html
2007 Honda Accord  sdn clean car,"$4,200",https://newyork.craigslist.org/brk/cto/d/brooklyn-2007-honda-accord-sdn-clean-car/7445516643.html
@@@@@@@ 2012 BMW X5  15900 @@@@@@,"$15,900",https://newyork.craigslist.org/que/cto/d/east-elmhurst-bmw/7445516582.html
BMW 1999 M3 Convertable,"$21,000",https://newyork.craigslist.org/que/cto/d/forest-hills-bmw-1999-m3-convertable/7445516508.html
2012 Ram 1500,,https://newyork.craigslist.org/que/cto/d/elmhurst-2012-ram-1500/7445516497.html
2018 Lexus GX 460,"$44,138",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-lexus-gx-460/7445516105.html
2019 Jeep grand cherokee,"$38,000",https://newyork.craigslist.org/stn/cto/d/staten-island-2019-jeep-grand-cherokee/7445515274.html
2021 Lexus UX 250h Luxury Sport Utility 4D hatchback Black - FINANCE,"$43,990",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2021-lexus-ux-250h-luxury/7445514812.html
2005 Hyundai Santa Fe gls Suv,"$3,200",https://newyork.craigslist.org/brk/cto/d/brooklyn-2005-hyundai-santa-fe-gls-suv/7445515055.html
2002 Honda CR-V 5spd Manual,"$4,500",https://newyork.craigslist.org/que/cto/d/queens-village-2002-honda-cr-5spd-manual/7445514524.html
2019 Kia Niro LX Wagon 4D wagon Silver - FINANCE ONLINE,"$23,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2019-kia-niro-lx-wagon-4d-wagon/7445513281.html
2022 Toyota 4Runner TRD Pro Sport Utility 4D suv Green - FINANCE,"$66,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2022-toyota-4runner-trd-pro/7445513274.html
2002 Saturn sc 3dr 94k low miles car,"$2,500",https://newyork.craigslist.org/brk/cto/d/brooklyn-2002-saturn-sc-3dr-94k-low/7445513440.html
2014 BMW Z4 sDrive28i Roadster 2D Convertible Red - FINANCE ONLINE,"$30,590",https://newyork.craigslist.org/wch/ctd/d/valhalla-2014-bmw-z4-sdrive28i-roadster/7445513150.html
2019 Ford Flex SEL Sport Utility 4D suv Red - FINANCE ONLINE,"$32,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2019-ford-flex-sel-sport/7445513137.html
2020 Toyota Camry Hybrid LE Sedan 4D sedan Silver - FINANCE ONLINE,"$30,990",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2020-toyota-camry-hybrid-le/7445512317.html
2019 Dodge Grand Caravan Passenger SE Minivan 4D van White - FINANCE,"$27,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2019-dodge-grand-caravan/7445511549.html
2019 Porsche Macan Sport Utility 4D suv Black - FINANCE ONLINE,"$56,590",https://newyork.craigslist.org/jsy/ctd/d/newark-2019-porsche-macan-sport-utility/7445511422.html
2016 Jag Jaguar XF XF 3.5t Premium Sedan 4D sedan Black - FINANCE,"$29,590",https://newyork.craigslist.org/stn/ctd/d/staten-island-2016-jag-jaguar-xf-xf-35t/7445510579.html
2009 Chevy Chevrolet Tahoe Hybrid Sport Utility 4D suv Silver -,"$18,590",https://newyork.craigslist.org/jsy/ctd/d/newark-2009-chevy-chevrolet-tahoe/7445511348.html
2016 GMC Yukon Denali Sport Utility 4D suv White - FINANCE ONLINE,"$54,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2016-gmc-yukon-denali-sport/7445509722.html
TLC Toyota Camry XLE,"$14,900",https://newyork.craigslist.org/brk/cto/d/brooklyn-tlc-toyota-camry-xle/7445510798.html
2021 Lexus GX GX 460 Sport Utility 4D suv Burgundy - FINANCE ONLINE,"$61,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2021-lexus-gx-gx-460-sport/7445510446.html
2018 Nissan Rogue Sport S Sport Utility 4D hatchback Black - FINANCE,"$23,990",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2018-nissan-rogue-sport-sport/7445510425.html
2016 Ford Super Duty F-350 F350 F 350 DRW 4WD Crew Cab 172 XLT,"$49,995",https://newyork.craigslist.org/que/ctd/d/huntington-station-2016-ford-super-duty/7445509503.html
2012 Ford Edge Limited,"$9,000",https://newyork.craigslist.org/mnh/cto/d/brooklyn-2012-ford-edge-limited/7445509477.html
2021 Toyota 4Runner Trail Special Edition Sport Utility 4D suv White -,"$49,990",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2021-toyota-4runner-trail/7445507755.html
2018 MAZDA CX5 Sport SUV 4D suv Silver - FINANCE ONLINE,"$26,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2018-mazda-cx5-sport-suv-4d-suv/7445506915.html
2019 Subaru Ascent Limited Sport Utility 4D suv Black - FINANCE ONLINE,"$40,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2019-subaru-ascent-limited-sport/7445506844.html
2016 BMW 2 Series M235i xDrive Coupe 2D coupe Gray - FINANCE ONLINE,"$28,590",https://newyork.craigslist.org/wch/ctd/d/valhalla-2016-bmw-series-m235i-xdrive/7445503501.html
2018 Volvo XC60 T5 Momentum Sport Utility 4D suv Silver - FINANCE,"$38,990",https://newyork.craigslist.org/wch/ctd/d/valhalla-2018-volvo-xc60-t5-momentum/7445503494.html
2016 Caddy Cadillac SRX Luxury Collection Sport Utility 4D suv Silver,"$31,590",https://newyork.craigslist.org/wch/ctd/d/valhalla-2016-caddy-cadillac-srx-luxury/7445503473.html
2019 Ford Flex SEL Sport Utility 4D suv Gray - FINANCE ONLINE,"$34,590",https://newyork.craigslist.org/jsy/ctd/d/newark-2019-ford-flex-sel-sport-utility/7445504282.html
2021 Toyota Prius Prime XLE Hatchback 4D hatchback White - FINANCE,"$34,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2021-toyota-prius-prime-xle/7445504270.html
2017 Audi Q7 3.0T Prestige Sport Utility 4D suv Gray - FINANCE ONLINE,"$51,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2017-audi-q7-30t-prestige-sport/7445504246.html
2018 Honda Accord Hybrid EX Sedan 4D sedan Blue - FINANCE ONLINE,"$29,990",https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2018-honda-accord-hybrid-ex/7445503427.html
2006 Mini Cooper S Track Car,"$2,500",https://newyork.craigslist.org/wch/cto/d/hastings-on-hudson-2006-mini-cooper/7445503807.html
2017 Kia Soul Wagon 4D wagon Green - FINANCE ONLINE,"$19,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2017-kia-soul-wagon-4d-wagon/7445502719.html
2008 BMW X.3 - AWD,"$5,900",https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-bmw-x3-awd/7445502915.html
2013 Nissan Rogue S AWD Two Owner,"$7,900",https://newyork.craigslist.org/que/cto/d/forest-hills-2013-nissan-rogue-awd-two/7445501560.html
BMW 5 series 550i M,"$12,000",https://newyork.craigslist.org/brx/cto/d/bronx-bmw-series-550i/7445501254.html
2020 Jeep Grand Cherokee Laredo E Sport Utility 4D suv Red - FINANCE,"$35,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2020-jeep-grand-cherokee-laredo/7445500906.html
2000 Acura RL 4 Door Sedan,"$2,700",https://newyork.craigslist.org/brk/cto/d/brooklyn-2000-acura-rl-door-sedan/7445500896.html
2020 Acura RDX SH-AWD Technology Pkg Sport Utility 4D suv White -,"$42,990",https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2020-acura-rdx-sh-awd/7445500219.html
2011 Lincoln MKX excellent condition,"$8,500",https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-lincoln-mkx-excellent/7445500518.html
2020 Toyota RAV4 XLE Premium Sport Utility 4D suv Silver - FINANCE,"$36,590",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2020-toyota-rav4-xle-premium/7445500105.html
2020 BMW 2 Series 228i xDrive Gran Coupe Sedan 4D coupe White -,"$36,990",https://newyork.craigslist.org/jsy/ctd/d/newark-2020-bmw-series-228i-xdrive-gran/7445499377.html
2012 Volkswagen Tiguan.,"$8,900",https://newyork.craigslist.org/brk/cto/d/brooklyn-2012-volkswagen-tiguan/7445499673.html
2017 Volvo V60 T5 Cross Country Wagon 4D wagon White - FINANCE ONLINE,"$25,990",https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2017-volvo-v60-t5-cross/7445498666.html
2021 Honda HRV LX Sport Utility 4D suv Gray - FINANCE ONLINE,"$28,590",https://newyork.craigslist.org/que/ctd/d/fresh-meadows-2021-honda-hrv-lx-sport/7445498608.html
2014 Nissan Altima,"$14,900",https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-nissan-altima/7445497939.html
2019 Ford Transit Connect Passenger XLT Van 4D van Silver - FINANCE,"$29,990",https://newyork.craigslist.org/brx/ctd/d/bronx-2019-ford-transit-connect/7445496876.html
2002 Mercury Sable LS. Third Row Seats.,"$3,500",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2002-mercury-sable-ls-third/7445497199.html
2013 Lexus RX 350,$217,https://newyork.craigslist.org/lgi/ctd/d/commack-2013-lexus-rx-350/7445497061.html
2016 Ford Explorer XLT Sport Utility 4D suv Silver - FINANCE ONLINE,"$28,990",https://newyork.craigslist.org/lgi/ctd/d/ronkonkoma-2016-ford-explorer-xlt-sport/7445496039.html
2017 Toyota Highlander LE Sport Utility 4D suv Green - FINANCE ONLINE,"$33,590",https://newyork.craigslist.org/brk/ctd/d/brooklyn-2017-toyota-highlander-le/7445496723.html
2009 BMW X5 Fully loaded,"$7,700",https://newyork.craigslist.org/brk/ctd/d/2009-bmw-x5-fully-loaded/7445496556.html
2010 GMC Acadia excellent 7 passenger family truck!!!,"$8,900",https://newyork.craigslist.org/brk/cto/d/brooklyn-2010-gmc-acadia-excellent/7445495520.html
